timestamp,page_id
1410840031.117197,1881346
1410840031.117219,1881347
1410840031.117244,1881347
1410840031.117278,1881348
1410840031.117301,1881348
1410840031.117324,1881349
1410840031.117346,1881349
1410840031.117369,1881350
1410840031.117393,1881350
1410840032.493892,25446263
1410840032.493899,25446264
1410840032.493904,25446265
1410840032.493908,25446265
1410840032.496168,25444381
1410840032.496174,25444381
1410840032.49645,25460754
1410840032.496456,25460754
1410840032.499772,25444380
1410840032.499779,25444380
1410840032.501424,25461385
1410840032.501432,25461385
1410840032.501539,25461387
1410840032.501544,25461387
1410840032.502316,25444365
1410840032.502322,25444366
1410840032.502327,25444367
1410840032.502332,25444368
1410840032.502337,25444369
1410840032.502342,25444370
1410840032.502347,25444371
1410840032.502352,25444372
1410840032.502356,25444373
1410840032.502361,25444374
1410840032.502365,25444375
1410840032.50237,25444376
1410840032.502374,25444377
1410840032.502379,25444378
1410840032.502383,25444379
1410840032.502387,25444379
1410840032.503171,25461389
1410840032.503176,25461389
1410840033.667163,19534082
1410840033.66717,19534082
1410840033.667173,19534082
1410840036.293481,1882072
1410840036.293567,1881995
1410840036.293821,457862
1410840036.856309,1881338
1410840036.856376,1881339
1410840036.856431,1881339
1410840036.856457,1881340
1410840036.856482,1881340
1410840036.856512,1881338
1410840036.856537,1881339
1410840036.856563,1881339
1410840036.856588,1881340
1410840036.856613,1881340
1410840036.856637,1881341
1410840036.856662,1881341
1410840036.856686,1881342
1410840036.856712,1881342
1410840036.856737,1881343
1410840036.856762,1881343
1410840036.856787,1881344
1410840036.856809,1881344
1410840036.856833,1881345
1410840036.856858,1881345
1410840036.856882,1881346
1410840036.856905,1881346
1410840036.856928,1881347
1410840036.856953,1881347
1410840036.856976,1881348
1410840036.856999,1881348
1410840036.857022,1881349
1410840036.857044,1881349
1410840036.857067,1881350
1410840036.85709,1881350
1410840040.054815,25446263
1410840040.054823,25446264
1410840040.054828,25446265
1410840040.054833,25446265
1410840040.05647,25444380
1410840040.056476,25444380
1410840040.058748,25444521
1410840040.058755,25444521
1410840040.058872,25444381
1410840040.058877,25444381
1410840040.065174,25444389
1410840040.06518,25444389
1410840040.067104,25444641
1410840040.06711,25444641
1410840040.067246,25444629
1410840040.067251,25444629
1410840040.067394,25444640
1410840040.0674,25444640
1410840040.067523,25444624
1410840040.067529,25444624
1410840040.067651,25444631
1410840040.067657,25444631
1410840040.06824,25460740
1410840040.068246,25460740
1410840040.070232,25444509
1410840040.07024,25444509
1410840040.070343,25444511
1410840040.07035,25444511
1410840040.070446,25444513
1410840040.070454,25444513
1410840040.072617,25444562
1410840040.072623,25444563
1410840040.072628,25444563
1410840040.072787,25444565
1410840040.072793,25444566
1410840040.072797,25444566
1410840040.072932,25444566
1410840040.072937,25444566
1410840040.073063,25444567
1410840040.073069,25444568
1410840040.073073,25444569
1410840040.073077,25444569
1410840040.073273,25444568
1410840040.073279,25444569
1410840040.073284,25444569
1410840040.073469,25444569
1410840040.073474,25444569
1410840040.073581,25444570
1410840040.073587,25444571
1410840040.073592,25444572
1410840040.073596,25444573
1410840040.073601,25444573
1410840040.073831,25444571
1410840040.073837,25444572
1410840040.073841,25444573
1410840040.073845,25444573
1410840040.074025,25444572
1410840040.07403,25444572
1410840040.074136,25444573
1410840040.074141,25444573
1410840040.074246,25444574
1410840040.074251,25444575
1410840040.074256,25444576
1410840040.07426,25444577
1410840040.074265,25444577
1410840040.074515,25444576
1410840040.07452,25444576
1410840040.074629,25444577
1410840040.074635,25444578
1410840040.07464,25444579
1410840040.074644,25444580
1410840040.074649,25444581
1410840040.074653,25444582
1410840040.074658,25444583
1410840040.074662,25444584
1410840040.074666,25444584
1410840040.075027,25444578
1410840040.075033,25444578
1410840040.075156,25444579
1410840040.075162,25444580
1410840040.075166,25444581
1410840040.075171,25444581
1410840040.075391,25444580
1410840040.075397,25444581
1410840040.075402,25444581
1410840040.075566,25444582
1410840040.075571,25444582
1410840040.075686,25444583
1410840040.075692,25444584
1410840040.075696,25444584
1410840040.07587,25444584
1410840040.075876,25444585
1410840040.07588,25444586
1410840040.075885,25444586
1410840040.076079,25444581
1410840040.076085,25444582
1410840040.076089,25444583
1410840040.076094,25444584
1410840040.076098,25444585
1410840040.076103,25444585
1410840040.076372,25444575
1410840040.076377,25444576
1410840040.076382,25444577
1410840040.076386,25444578
1410840040.07639,25444578
1410840040.076563,25444559
1410840040.076568,25444560
1410840040.076572,25444561
1410840040.076577,25444562
1410840040.076581,25444562
1410840040.076805,25444564
1410840040.07681,25444564
1410840040.076925,25444563
1410840040.076931,25444564
1410840040.076935,25444564
1410840040.078753,25444365
1410840040.078759,25444366
1410840040.078764,25444367
1410840040.078769,25444368
1410840040.078774,25444369
1410840040.078778,25444370
1410840040.078782,25444371
1410840040.078787,25444372
1410840040.078791,25444373
1410840040.078796,25444374
1410840040.078801,25444375
1410840040.078805,25444376
1410840040.07881,25444377
1410840040.078814,25444378
1410840040.078819,25444379
1410840040.078823,25444379
1410840040.083714,25444600
1410840040.083721,25444601
1410840040.083726,25444602
1410840040.08373,25444603
1410840040.083735,25444603
1410840040.084775,25444362
1410840040.084782,25444363
1410840040.084786,25444364
1410840040.084791,25444365
1410840040.084796,25444366
1410840040.0848,25444367
1410840040.084804,25444368
1410840040.084809,25444369
1410840040.084813,25444370
1410840040.084817,25444371
1410840040.084822,25444372
1410840040.084826,25444373
1410840040.08483,25444374
1410840040.084834,25444375
1410840040.084839,25444376
1410840040.084843,25444376
1410840040.097642,25444514
1410840040.097647,25444514
1410840040.103164,25461016
1410840040.103169,25461016
1410840040.103356,25627650
1410840040.10336,25627650
1410840040.103517,25463543
1410840040.103521,25463543
1410840040.103524,25463543
1410840040.103637,25461038
1410840040.103642,25461038
1410840040.103746,25461040
1410840040.103751,25461040
1410840040.105367,25461041
1410840040.105373,25461041
1410840040.105458,25461043
1410840040.105463,25461043
1410840040.10605,25461045
1410840040.106056,25461045
1410840040.106136,25461045
1410840040.106141,25461045
1410840040.106217,25461047
1410840040.106222,25461047
1410840040.107952,25461049
1410840040.107957,25461049
1410840040.108037,25461049
1410840040.108042,25461049
1410840040.108119,25461051
1410840040.108124,25461051
1410840040.109684,25461053
1410840040.109689,25461053
1410840040.109769,25461053
1410840040.109774,25461053
1410840040.109851,25461055
1410840040.109856,25461055
1410840040.112479,25444515
1410840040.112485,25444516
1410840040.11249,25444516
1410840040.596707,2632994
1410840040.59672,2632994
1410840040.596727,2632994
1410840040.596732,2583628
1410840040.596839,2583628
1410840040.596916,1966947
1410840040.596941,2584853
1410840040.59697,2584866
1410840040.596992,2583729
1410840040.597015,2583692
1410840040.597039,2583977
1410840040.597064,2583777
1410840040.597092,1967491
1410840040.597114,1967332
1410840040.597136,1967293
1410840040.597159,2584852
1410840040.597179,1967969
1410840040.597207,2583633
1410840040.597237,2583694
1410840040.597267,1967249
1410840040.597289,2583754
1410840040.597324,1967967
1410840040.597349,1967843
1410840040.597372,1967961
1410840040.597394,1967479
1410840040.597422,2583662
1410840040.597452,2584501
1410840040.597489,2583666
1410840040.597515,2583810
1410840040.598257,1897847
1410840040.598272,1897847
1410840040.598497,1881994
1410840040.598512,1881994
1410840040.598545,2585012
1410840040.598609,2583769
1410840040.598639,2585016
1410840040.598741,457862
1410840041.061842,25446263
1410840041.061849,25446264
1410840041.061854,25446265
1410840041.061858,25446265
1410840041.064143,25444381
1410840041.064149,25444381
1410840041.065921,25461032
1410840041.065927,25461033
1410840041.065931,25461033
1410840041.07358,25444570
1410840041.073587,25444571
1410840041.073592,25444572
1410840041.073597,25444573
1410840041.073601,25444573
1410840041.073984,25462336
1410840041.073989,25462336
1410840041.074454,25444365
1410840041.07446,25444366
1410840041.074465,25444367
1410840041.07447,25444368
1410840041.074475,25444369
1410840041.07448,25444370
1410840041.074484,25444371
1410840041.074488,25444372
1410840041.074493,25444373
1410840041.074497,25444374
1410840041.074502,25444375
1410840041.074506,25444376
1410840041.074511,25444377
1410840041.074515,25444378
1410840041.074519,25444379
1410840041.074523,25444379
1410840041.076903,25444629
1410840041.076908,25444629
1410840041.077043,25444640
1410840041.077048,25444640
1410840041.078425,25444776
1410840041.078432,25444777
1410840041.078436,25444777
1410840041.078689,25444777
1410840041.078695,25444778
1410840041.078699,25444779
1410840041.078704,25444780
1410840041.078708,25444780
1410840041.078998,25444779
1410840041.079004,25444779
1410840041.079151,25444780
1410840041.079157,25444781
1410840041.079161,25444781
1410840041.079613,25460740
1410840041.079619,25460740
1410840041.080712,25444573
1410840041.080719,25444573
1410840041.0821,25444552
1410840041.082107,25444552
1410840041.084189,25444578
1410840041.084196,25444578
1410840041.085548,25444646
1410840041.085555,25444646
1410840041.087384,25444509
1410840041.08739,25444509
1410840041.087461,25444511
1410840041.087467,25444511
1410840041.087536,25444513
1410840041.087541,25444513
1410840041.094827,25444667
1410840041.094834,25444667
1410840041.096352,25444600
1410840041.096359,25444601
1410840041.096365,25444602
1410840041.09637,25444603
1410840041.096375,25444603
1410840041.098186,25460754
1410840041.098192,25460754
1410840041.103615,25444514
1410840041.103621,25444514
1410840041.108657,25444586
1410840041.108662,25444586
1410840041.111494,25444515
1410840041.1115,25444516
1410840041.111504,25444516
1410840041.111938,25444362
1410840041.111943,25444363
1410840041.111948,25444364
1410840041.111953,25444365
1410840041.111957,25444366
1410840041.111962,25444367
1410840041.111966,25444368
1410840041.111971,25444369
1410840041.111975,25444370
1410840041.11198,25444371
1410840041.111984,25444372
1410840041.111989,25444373
1410840041.111993,25444374
1410840041.111998,25444375
1410840041.112002,25444376
1410840041.112007,25444376
1410840041.113245,25444380
1410840041.113251,25444380
1410840041.912659,1882072
1410840041.912727,1881995
1410840041.912867,457862
1410840041.914657,457862
1410840041.923697,457862
1410840042.555702,1881338
1410840042.555741,1881339
1410840042.555767,1881339
1410840042.555793,1881340
1410840042.555818,1881340
1410840042.555849,1881338
1410840042.555874,1881339
1410840042.555899,1881339
1410840042.555924,1881340
1410840042.555949,1881340
1410840042.555973,1881341
1410840042.555998,1881341
1410840042.556023,1881342
1410840042.556048,1881342
1410840042.556074,1881343
1410840042.556098,1881343
1410840042.556124,1881344
1410840042.556146,1881344
1410840042.55617,1881345
1410840042.556195,1881345
1410840042.556218,1881346
1410840042.556242,1881346
1410840042.556265,1881347
1410840042.55629,1881347
1410840042.556319,1881348
1410840042.556345,1881348
1410840042.556368,1881349
1410840042.55639,1881349
1410840042.556413,1881350
1410840042.556437,1881350
1410840043.778327,457862
1410840043.787408,457862
1410840045.452847,2423529
1410840045.452852,2423529
1410840045.452856,2423529
1410840045.452862,2583628
1410840045.452899,2583628
1410840045.452988,2584875
1410840045.453043,2583777
1410840045.453081,2583692
1410840045.453122,2583694
1410840045.453155,2584855
1410840045.453187,2583977
1410840045.453225,2584866
1410840045.453256,2583662
1410840045.453292,2583633
1410840045.458482,1882072
1410840045.458549,1881995
1410840045.45871,457862
1410840045.460462,457862
1410840045.469539,457862
1410840045.966171,1881338
1410840045.966215,1881339
1410840045.966241,1881339
1410840045.966266,1881340
1410840045.966292,1881340
1410840045.966321,1881338
1410840045.966352,1881339
1410840045.966378,1881339
1410840045.966403,1881340
1410840045.966429,1881340
1410840045.966453,1881341
1410840045.966477,1881341
1410840045.966502,1881342
1410840045.966527,1881342
1410840045.966553,1881343
1410840045.966577,1881343
1410840045.966602,1881344
1410840045.966625,1881344
1410840045.966649,1881345
1410840045.966674,1881345
1410840045.966697,1881346
1410840045.966721,1881346
1410840045.966743,1881347
1410840045.966769,1881347
1410840045.966792,1881348
1410840045.966815,1881348
1410840045.966838,1881349
1410840045.96686,1881349
1410840045.966883,1881350
1410840045.966907,1881350
1410840046.437192,25446263
1410840046.437199,25446264
1410840046.437204,25446265
1410840046.437209,25446265
1410840046.439543,25444381
1410840046.439549,25444381
1410840046.441344,25461032
1410840046.44135,25461033
1410840046.441354,25461033
1410840047.313091,457862
1410840047.322197,457862
1410840049.038376,457862
1410840049.047552,457862
1410840049.70056,2632994
1410840049.700574,2632994
1410840049.700578,2632994
1410840049.700585,2583628
1410840049.700724,2583628
1410840049.700802,1966947
1410840049.700827,2584853
1410840049.700856,2584866
1410840049.70088,2583729
1410840049.700904,2583692
1410840049.700929,2583977
1410840049.700955,2583777
1410840049.700983,1967491
1410840049.701006,1967332
1410840049.701029,1967293
1410840049.701051,2584852
1410840049.701069,1967969
1410840049.701097,2583633
1410840049.701126,2583694
1410840049.701157,1967249
1410840049.701179,2583754
1410840049.701207,1967967
1410840049.701233,1967843
1410840049.701254,1967961
1410840049.701277,1967479
1410840049.701304,2583662
1410840049.701333,2584501
1410840049.701382,2583666
1410840049.70141,2583810
1410840049.702152,1897847
1410840049.702168,1897847
1410840049.702391,1881994
1410840049.702406,1881994
1410840049.702439,2585012
1410840049.702503,2583769
1410840049.702532,2585016
1410840049.702632,457862
1410840049.880786,25446263
1410840049.880793,25446264
1410840049.880798,25446265
1410840049.880802,25446265
1410840049.88273,25444380
1410840049.882736,25444380
1410840049.883633,25444381
1410840049.883639,25444381
1410840049.885666,25444365
1410840049.885673,25444366
1410840049.885678,25444367
1410840049.885682,25444368
1410840049.885687,25444369
1410840049.885692,25444370
1410840049.885696,25444371
